date,min,max,median,q1,q3,stdev,count
2025-02-21T00:00:00.000Z,4.95,71.5,33.83,29.5,43.24,15.2,565
2025-02-22T00:00:00.000Z,18.13,88.45,49.08,43.21,59.02,13.322,576
2025-02-23T00:00:00.000Z,2.83,70.9,35.36,23.15,41.45,14.989,584
2025-02-24T00:00:00.000Z,0.63,26.9,7.34,5.22,11.68,4.768,582
2025-02-25T00:00:00.000Z,5.95,45.25,21.64,14.99,29.71,8.989,580
2025-02-26T00:00:00.000Z,0.73,23.52,2.1,1.3,6.18,3.662,581
2025-02-27T00:00:00.000Z,1.14,12.82,3.47,2.33,4.5,1.809,413
2025-02-28T00:00:00.000Z,1.65,7.6,4.05,3.54,4.69,1.026,100
2025-03-01T00:00:00.000Z,2.38,26.73,5.09,3.72,6.9,2.16,388
2025-03-02T00:00:00.000Z,0.6,4.7,1.55,1.25,2,0.749,577
2025-03-03T00:00:00.000Z,1,4.2,2.25,1.77,2.7,0.569,574
2025-03-04T00:00:00.000Z,1.38,4.65,2.65,2.04,3.15,0.691,567
2025-03-05T00:00:00.000Z,1.35,4.8,3.28,2.85,3.58,0.586,575
2025-03-06T00:00:00.000Z,2.54,4.38,3.22,3,3.42,0.338,149
2025-03-07T00:00:00.000Z,2.25,15,3.8,3.15,4.84,3.627,421
2025-03-08T00:00:00.000Z,0.7,76.03,8.38,4.65,14.57,8.272,575
2025-03-09T00:00:00.000Z,2.08,27.48,7.05,5.3,10.57,3.911,571
2025-03-10T00:00:00.000Z,0.38,37.88,4.95,1.1,16,7.843,565
2025-03-11T00:00:00.000Z,0.3,1.73,0.7,0.6,0.88,0.212,582
2025-03-12T00:00:00.000Z,0.63,13.75,2.1,1.3,8.9,4.296,586
2025-03-13T00:00:00.000Z,1.1,11,3,2.38,4.5,1.921,363
2025-03-14T00:00:00.000Z,0.2,16.13,1.73,0.5,4.53,3.225,233
2025-03-15T00:00:00.000Z,1.55,2.1,1.65,1.58,1.9,0.198,8
2025-03-18T00:00:00.000Z,0.22,0.93,0.45,0.38,0.5,0.137,67
2025-03-19T00:00:00.000Z,0.1,3.88,0.7,0.5,1,0.494,591
2025-03-20T00:00:00.000Z,0.5,2.6,1.32,1.1,1.65,0.376,570
2025-03-21T00:00:00.000Z,0.1,7.78,1.4,0.8,3.65,1.988,593
2025-03-22T00:00:00.000Z,0.77,18.82,5.35,1.98,8.39,4.27,588
2025-03-23T00:00:00.000Z,1.4,7.18,3.3,2.42,4.3,1.185,594
2025-03-24T00:00:00.000Z,2.35,11.3,6.07,3.91,7.21,2.184,593
2025-03-25T00:00:00.000Z,3.97,19.98,8.34,6.45,15.18,4.687,592
2025-03-26T00:00:00.000Z,0.6,23.92,1.7,1.19,3,5.406,592
2025-03-27T00:00:00.000Z,0.77,2.6,1.3,1.13,1.5,0.305,224
2025-03-28T00:00:00.000Z,1.23,20.14,3.59,2.29,15.54,6.672,456
2025-03-29T00:00:00.000Z,2.1,28.6,6.78,5.19,17.38,7.416,569
2025-03-30T00:00:00.000Z,0.5,4.32,1.89,1.5,2.33,0.634,360
2025-03-31T00:00:00.000Z,0.2,2.42,1.2,0.8,1.45,0.458,529
2025-04-01T00:00:00.000Z,0.1,2.92,1.07,0.4,1.75,0.762,208
2025-04-02T00:00:00.000Z,0.2,21.73,0.63,0.43,1.3,1.693,179
2025-04-03T00:00:00.000Z,0.1,1.95,0.6,0.4,0.8,0.301,583
2025-04-04T00:00:00.000Z,0.1,2.65,0.55,0.38,0.8,0.316,590
2025-04-05T00:00:00.000Z,0.15,2.65,0.52,0.4,0.7,0.221,547
2025-04-06T00:00:00.000Z,0.22,2.17,0.68,0.52,0.85,0.229,349
2025-04-07T00:00:00.000Z,0.1,2.47,0.5,0.3,0.6,0.235,332
2025-04-08T00:00:00.000Z,0.1,1.95,0.7,0.5,0.89,0.294,584
2025-04-09T00:00:00.000Z,0.1,4.13,0.73,0.5,1.08,0.507,567
2025-04-10T00:00:00.000Z,0.2,3.85,0.8,0.6,1,0.353,588
2025-04-11T00:00:00.000Z,0,1.77,0.4,0.22,0.63,0.315,590
2025-04-12T00:00:00.000Z,0.4,21.1,1.12,0.7,1.5,0.958,590
2025-04-13T00:00:00.000Z,0.56,19.5,2.17,1.12,14.48,6.618,570
2025-04-14T00:00:00.000Z,0.3,27.95,1.8,0.98,14.5,8.147,591
2025-04-15T00:00:00.000Z,0.5,3,1.2,0.98,1.48,0.405,572
2025-04-16T00:00:00.000Z,1.5,22.02,5.18,4.13,7.8,4.834,587
2025-04-17T00:00:00.000Z,2.52,25.13,10.95,7.89,13.7,4.484,593
2025-04-18T00:00:00.000Z,5.8,36.79,11.98,8.34,19.95,7.509,593
2025-04-19T00:00:00.000Z,0.25,29.38,1.99,0.56,4.03,4.716,506
2025-04-20T00:00:00.000Z,0.2,6.7,1.05,0.7,1.5,1.101,593
2025-04-21T00:00:00.000Z,0.5,10.88,2.27,1.5,3.88,2.139,592
2025-04-22T00:00:00.000Z,1.2,21.13,5.85,2.4,8.3,3.932,594
2025-04-23T00:00:00.000Z,0.3,22.75,1.8,1.05,6.84,6.242,593
2025-04-24T00:00:00.000Z,0.1,1.6,0.4,0.3,0.7,0.323,593
2025-04-25T00:00:00.000Z,0.1,2.38,0.59,0.3,0.9,0.411,592
2025-04-26T00:00:00.000Z,0.1,4.55,0.52,0.3,0.7,0.327,591
2025-04-27T00:00:00.000Z,0.4,13.4,0.8,0.68,1,0.698,592
2025-04-28T00:00:00.000Z,0.1,6.45,1.3,0.94,1.72,1.148,592
2025-04-29T00:00:00.000Z,0,1.2,0.2,0.1,0.3,0.136,593
2025-04-30T00:00:00.000Z,0,9.9,0.3,0.2,0.98,2.593,592
2025-05-01T00:00:00.000Z,0.1,19.17,0.98,0.52,2.17,2.856,592
2025-05-02T00:00:00.000Z,0.2,63,0.98,0.5,3.08,2.986,542
2025-05-03T00:00:00.000Z,0,3.63,0.34,0.2,0.62,0.648,492
2025-05-04T00:00:00.000Z,0.4,6.93,1.1,0.8,1.58,0.891,593
2025-05-05T00:00:00.000Z,0.22,1.75,0.7,0.6,0.89,0.242,592
2025-05-06T00:00:00.000Z,0.2,3.78,0.7,0.47,0.9,0.505,591
2025-05-07T00:00:00.000Z,0.5,2.27,1.1,0.88,1.4,0.356,590
2025-05-08T00:00:00.000Z,0.3,12.75,0.9,0.75,1.3,0.79,592
2025-05-09T00:00:00.000Z,0.8,49.4,2.04,1.8,2.38,3.498,591
2025-05-10T00:00:00.000Z,0.77,10.85,1.4,1.2,1.8,0.638,579
2025-05-11T00:00:00.000Z,0.7,5.38,1.52,1.27,1.9,0.723,583
2025-05-12T00:00:00.000Z,0.6,174.63,1.2,0.93,1.94,7.283,592
2025-05-13T00:00:00.000Z,0.7,5.38,1.7,1.1,2.4,0.83,593
2025-05-14T00:00:00.000Z,0.4,6.47,1.14,0.88,2.12,1.054,593
2025-05-15T00:00:00.000Z,0.7,8.27,1.65,1.25,2.4,1.209,593
2025-05-16T00:00:00.000Z,0.3,6.55,1.38,1,2,1.066,592
2025-05-17T00:00:00.000Z,0.7,3.83,1.48,1.17,1.95,0.609,593
2025-05-18T00:00:00.000Z,0.82,5.85,1.7,1.33,2.2,0.722,593
2025-05-19T00:00:00.000Z,0.2,6.25,1.32,0.69,1.8,0.733,592
2025-05-20T00:00:00.000Z,0.4,6.93,1.02,0.9,1.2,0.447,592
2025-05-21T00:00:00.000Z,0.35,3.83,1.25,1,1.7,0.526,592
2025-05-22T00:00:00.000Z,0.7,5.85,2.47,1.7,2.88,0.911,593
2025-05-23T00:00:00.000Z,0.1,4.63,0.8,0.47,1.51,1.059,593
2025-05-24T00:00:00.000Z,0.2,525.83,0.88,0.6,1.35,22.579,592
2025-05-25T00:00:00.000Z,0.9,18.6,2.17,1.8,3.45,1.481,591
2025-05-26T00:00:00.000Z,0.25,9.19,1.1,0.8,3.75,2.194,592
2025-05-27T00:00:00.000Z,0.7,6,1.42,1.1,2.29,0.706,593
2025-05-28T00:00:00.000Z,0.43,4.97,1.27,1,2.7,1.033,594
2025-05-29T00:00:00.000Z,0.38,2.88,0.82,0.65,1.47,0.644,593
2025-05-30T00:00:00.000Z,0.3,4.4,1,0.75,1.3,0.427,590
2025-05-31T00:00:00.000Z,0,205.18,0.4,0.15,1,9.621,594
2025-06-01T00:00:00.000Z,0.2,8.55,1.02,0.6,1.42,0.993,590
2025-06-02T00:00:00.000Z,0.5,13.3,1.1,0.9,2.4,2.27,586
2025-06-03T00:00:00.000Z,0.77,4.47,1.8,1.45,2.25,0.543,592
2025-06-04T00:00:00.000Z,0.9,35.45,4.45,2.38,7.89,6.442,588
2025-06-05T00:00:00.000Z,0.7,33.28,1.8,1.4,2.31,7.171,593
2025-06-06T00:00:00.000Z,0.5,12.13,1.95,1.52,3,2.214,591
2025-06-07T00:00:00.000Z,0.38,129.22,0.82,0.7,1,5.387,592
2025-06-08T00:00:00.000Z,0.32,70.63,0.88,0.7,1.1,2.902,586
2025-06-09T00:00:00.000Z,0.25,6.07,0.65,0.5,1.35,0.644,590
2025-06-10T00:00:00.000Z,0.4,29.42,1.73,0.88,15.55,8.866,592
2025-06-11T00:00:00.000Z,1.92,20.95,8.48,4.42,12.48,4.853,589
2025-06-12T00:00:00.000Z,0.1,6.65,0.4,0.3,0.6,0.906,525
2025-06-13T00:00:00.000Z,0.13,3.38,0.5,0.4,0.7,0.29,591
2025-06-14T00:00:00.000Z,0.2,44.88,0.56,0.5,0.68,1.837,593
2025-06-15T00:00:00.000Z,0.6,3.5,1.52,1.3,1.89,0.52,373
2025-06-16T00:00:00.000Z,1.02,5.9,2.45,1.99,3.65,1.218,453
2025-06-17T00:00:00.000Z,0.38,8.75,2.8,1.6,6.6,2.614,594
2025-06-18T00:00:00.000Z,0,8.44,1.58,1,3.96,2.591,593
2025-06-19T00:00:00.000Z,0.2,2.27,0.8,0.6,1.25,0.466,594
2025-06-20T00:00:00.000Z,0.3,5.88,0.75,0.6,1.08,0.452,590
2025-06-21T00:00:00.000Z,0,3.28,0.89,0.2,1.9,0.948,586
2025-06-22T00:00:00.000Z,0.47,2.58,1,0.8,1.14,0.288,594
2025-06-23T00:00:00.000Z,0.9,23.55,2.6,2.08,4.45,4.371,595
2025-06-24T00:00:00.000Z,0.2,4.05,0.82,0.5,1.8,0.957,594
2025-06-25T00:00:00.000Z,0.3,3.03,1.2,0.7,1.7,0.613,594
2025-06-26T00:00:00.000Z,0.43,2.95,1.33,0.92,1.6,0.466,593
2025-06-27T00:00:00.000Z,0.2,4.5,1.1,0.64,2.9,1.205,592
2025-06-28T00:00:00.000Z,0.4,5.32,1.3,0.8,2.25,0.985,593
2025-06-29T00:00:00.000Z,0.2,40.83,1.33,0.56,2.08,2.513,593
2025-06-30T00:00:00.000Z,0.1,1.05,0.38,0.3,0.56,0.19,420
2025-07-01T00:00:00.000Z,0.2,3.05,0.7,0.4,1.02,0.643,593
2025-07-02T00:00:00.000Z,0.7,4.15,2.1,1.85,2.45,0.545,591
2025-07-03T00:00:00.000Z,0,7.7,1.01,0.4,4.2,1.943,592
2025-07-04T00:00:00.000Z,0.1,17.48,0.63,0.3,0.88,0.816,592
2025-07-05T00:00:00.000Z,0.9,4.84,1.92,1.63,2.72,0.708,593
2025-07-06T00:00:00.000Z,0.6,4.28,1.41,1,2.2,0.802,542
2025-07-07T00:00:00.000Z,0.4,4.97,1.3,0.95,2.31,1.108,593
2025-07-08T00:00:00.000Z,0.3,3.53,1.23,0.6,1.73,0.646,594
2025-07-09T00:00:00.000Z,0.4,24.13,1.1,0.8,1.5,1.508,592
2025-07-10T00:00:00.000Z,0.6,3.45,1.4,1.2,1.65,0.439,594
2025-07-11T00:00:00.000Z,1.17,6.1,2.88,2.47,3.65,1.112,594
2025-07-12T00:00:00.000Z,3.45,19.23,7.17,4.57,13.25,4.864,594
2025-07-13T00:00:00.000Z,0.7,36.1,1.7,1.38,5,3.098,591
2025-07-14T00:00:00.000Z,1.58,17.8,9.35,7.09,12.74,3.908,593
2025-07-15T00:00:00.000Z,1.95,32.63,6.07,3.75,7.88,5.488,594
2025-07-16T00:00:00.000Z,2.4,13.52,5.43,4.82,6.13,1.598,594
2025-07-17T00:00:00.000Z,1.5,3.47,2.33,2.04,2.63,0.376,594
2025-07-18T00:00:00.000Z,1.48,6.45,2.4,2,3.88,1.144,594
2025-07-19T00:00:00.000Z,1.5,7.6,2.78,2.25,3.4,1.191,594
2025-07-20T00:00:00.000Z,1.5,5.15,2.66,2.33,3.35,0.765,588
2025-07-21T00:00:00.000Z,1.8,16.48,3.28,2.66,3.6,0.904,593
2025-07-22T00:00:00.000Z,1.3,5.78,3.42,2.83,4.29,0.975,593
2025-07-23T00:00:00.000Z,2.2,8.63,4.5,3.83,5.25,1.151,594
2025-07-24T00:00:00.000Z,1.92,10.43,4.46,3.2,6.55,2.114,594
2025-07-25T00:00:00.000Z,0.5,11.25,3.25,1.8,5.13,2.677,594
2025-07-26T00:00:00.000Z,3.3,16.05,7.77,5.2,9.23,2.44,594
2025-07-27T00:00:00.000Z,2.29,12.38,4.45,3.32,6.52,2.595,593
2025-07-28T00:00:00.000Z,1.2,10.6,4.59,3.22,7.63,2.469,594
2025-07-29T00:00:00.000Z,0.2,12.05,3.72,1.4,5.07,2.779,594
2025-07-30T00:00:00.000Z,1.3,9.77,2.96,1.95,4.3,1.705,594
2025-07-31T00:00:00.000Z,1.8,12.1,3.12,2.63,5.57,2.529,592
2025-08-01T00:00:00.000Z,1.8,11.27,4.95,3.67,6.79,1.962,592
2025-08-02T00:00:00.000Z,0.7,29.4,2.04,1.2,5.15,2.97,594
2025-08-03T00:00:00.000Z,0.8,6.7,2.15,1.3,2.79,1.306,593
2025-08-04T00:00:00.000Z,0.05,18.57,2.4,0.7,5.78,3.355,591
2025-08-05T00:00:00.000Z,0.6,13,1.6,1.2,2.04,0.944,567
2025-08-06T00:00:00.000Z,0.9,3.67,2.08,1.6,2.65,0.625,526
2025-08-07T00:00:00.000Z,0.9,20.98,2.52,2.08,2.9,1.058,571
2025-08-08T00:00:00.000Z,1.8,5.88,3.03,2.7,3.4,0.658,579
2025-08-09T00:00:00.000Z,1.1,12.02,2.22,1.9,3.1,1.251,569
2025-08-10T00:00:00.000Z,0.35,4.2,1.73,1,2.4,0.852,591
2025-08-11T00:00:00.000Z,0.2,2.8,0.7,0.52,1,0.491,593
2025-08-12T00:00:00.000Z,0.5,2.54,1.52,1,1.88,0.499,595
2025-08-13T00:00:00.000Z,1.27,7.75,2.04,1.77,2.5,0.621,580
2025-08-14T00:00:00.000Z,1.4,6.38,2.16,1.9,3.17,0.793,586
2025-08-15T00:00:00.000Z,0.68,6.75,2.95,2.5,3.3,1.124,491
2025-08-16T00:00:00.000Z,0,1.35,0.2,0.1,0.3,0.202,584
2025-08-17T00:00:00.000Z,0.1,6.35,0.4,0.3,0.68,0.377,591
2025-08-18T00:00:00.000Z,0.47,2.29,0.9,0.7,1.4,0.402,592
2025-08-19T00:00:00.000Z,0.03,2.04,0.43,0.2,1,0.482,594
2025-08-20T00:00:00.000Z,0.1,1.14,0.4,0.28,0.5,0.184,577
2025-08-21T00:00:00.000Z,0.1,3.13,0.6,0.38,1,0.49,377
2025-08-22T00:00:00.000Z,0,2.65,0.5,0.3,0.73,0.331,381
2025-08-23T00:00:00.000Z,0,1.4,0.4,0.2,0.6,0.248,588
2025-08-24T00:00:00.000Z,0,0.9,0.28,0.2,0.4,0.151,592
2025-08-25T00:00:00.000Z,0,1.5,0.2,0.2,0.35,0.202,592
2025-08-26T00:00:00.000Z,0.1,4.78,0.4,0.3,1.2,0.721,595
2025-08-27T00:00:00.000Z,0.1,11.4,0.89,0.3,2,1.428,594
2025-08-28T00:00:00.000Z,0.8,26.73,2.38,1.5,3.2,3.25,593
2025-08-29T00:00:00.000Z,0.93,18.77,3.6,2.67,5.83,2.626,595
2025-08-30T00:00:00.000Z,1,19.73,2,1.7,2.7,2.041,595
2025-08-31T00:00:00.000Z,3.28,27.8,5.47,4.53,7.88,4.308,593
2025-09-01T00:00:00.000Z,3,14.07,5.97,4,8.8,2.852,594
2025-09-02T00:00:00.000Z,1.8,14.32,2.63,2.29,4.7,2.359,594
2025-09-03T00:00:00.000Z,0.4,22.33,3.28,1.17,7.77,5.065,595
2025-09-04T00:00:00.000Z,0.7,14.53,2.9,1.43,5.23,2.544,594
2025-09-05T00:00:00.000Z,0.4,41.63,4.9,1.12,13.55,9.134,473
2025-09-06T00:00:00.000Z,5.93,12.35,10.02,8.34,11.5,1.895,13
2025-09-07T00:00:00.000Z,0.9,7.72,2.29,1.6,2.8,1.183,260
2025-09-08T00:00:00.000Z,1.8,26.42,5.9,2.9,15.3,6.914,307
2025-09-09T00:00:00.000Z,3.42,45.67,9.3,5.07,15.87,8.327,591
2025-09-10T00:00:00.000Z,3.4,30.13,9.52,6.22,11.9,4.07,561
2025-09-11T00:00:00.000Z,3.88,22.8,9.83,7.5,14.1,3.99,591
2025-09-12T00:00:00.000Z,0.6,37.03,2.86,1.53,7.13,5.756,594
2025-09-13T00:00:00.000Z,0.5,9.9,1.5,1.03,1.85,0.734,594
2025-09-14T00:00:00.000Z,0.4,14.87,3.2,1.4,5.8,2.943,595
2025-09-15T00:00:00.000Z,0.2,6.4,2.31,0.65,3.1,1.341,506
2025-09-16T00:00:00.000Z,0.56,3.37,1.57,1.27,2,0.56,594
2025-09-17T00:00:00.000Z,0.32,3.2,1.5,0.9,2.02,0.657,594
2025-09-18T00:00:00.000Z,0.4,4.26,1.77,1.37,2.27,0.825,594
2025-09-19T00:00:00.000Z,1.17,4.45,2.33,1.9,3.2,0.775,578
2025-09-20T00:00:00.000Z,0.9,8.1,2.02,1.55,2.6,1.768,475
2025-09-21T00:00:00.000Z,0.3,8.23,3.2,2.38,4.5,1.709,593
2025-09-22T00:00:00.000Z,0,3.3,0.2,0.1,0.32,0.276,591
2025-09-23T00:00:00.000Z,0.1,221.15,0.4,0.3,0.56,13.91,595
2025-09-24T00:00:00.000Z,0.1,9.93,0.39,0.25,1,0.88,594
2025-09-25T00:00:00.000Z,0,9.77,1.29,0.3,1.8,1.096,594
2025-09-26T00:00:00.000Z,0.1,11.1,1.2,0.5,3.09,1.631,592
2025-09-27T00:00:00.000Z,0.3,62.28,1.83,0.8,3.45,4.193,593
2025-09-28T00:00:00.000Z,0.17,27.95,1.5,0.59,2.29,5.011,588
2025-09-29T00:00:00.000Z,0.2,3.45,0.63,0.47,1.05,0.438,591
2025-09-30T00:00:00.000Z,0.3,14.9,0.9,0.6,2.8,2.066,594
2025-10-01T00:00:00.000Z,0.6,15.18,3.2,2.47,6.07,2.909,583
2025-10-02T00:00:00.000Z,1,10.93,5.47,2.6,6.72,2.262,577
2025-10-03T00:00:00.000Z,1,30.07,2.73,1.65,6.57,2.987,562
2025-10-04T00:00:00.000Z,1.1,12.13,2.1,1.75,2.9,2.057,587
2025-10-05T00:00:00.000Z,0.2,5.8,1.42,0.95,2.1,0.926,594
2025-10-06T00:00:00.000Z,0.6,7.55,2.8,1.8,4.09,1.574,594
2025-10-07T00:00:00.000Z,0.35,8.9,1.17,0.7,3.96,2.045,588
2025-10-08T00:00:00.000Z,0.3,18.53,1.2,0.9,1.73,1.457,593
2025-10-09T00:00:00.000Z,0.4,12.2,1.45,1,2.33,1.075,595
2025-10-10T00:00:00.000Z,0.3,2.63,1.02,0.8,1.7,0.546,593
2025-10-11T00:00:00.000Z,0.2,73.4,1,0.73,1.53,5.645,593
2025-10-12T00:00:00.000Z,0,2.9,0.3,0.2,0.4,0.218,586
2025-10-13T00:00:00.000Z,0.1,10.73,0.32,0.23,0.47,1.278,594
2025-10-14T00:00:00.000Z,0,6.25,0.6,0.5,0.9,0.516,586
2025-10-15T00:00:00.000Z,0.1,3.43,0.95,0.43,1.4,0.649,591
2025-10-16T00:00:00.000Z,0.22,15.6,1.15,0.9,1.52,1.461,506
2025-10-17T00:00:00.000Z,0.13,2,0.64,0.4,0.9,0.355,588
2025-10-18T00:00:00.000Z,0.2,23.05,0.7,0.5,2.35,2.826,594
2025-10-19T00:00:00.000Z,0.23,4.97,0.96,0.6,1.48,0.818,594
2025-10-20T00:00:00.000Z,0.2,3.37,0.8,0.6,1.1,0.478,593
2025-10-21T00:00:00.000Z,0.7,7.68,4.09,2.83,5.07,1.531,593
2025-10-22T00:00:00.000Z,7.03,48.47,26.27,21.38,33,9.9,594
2025-10-23T00:00:00.000Z,2.29,43.9,21.8,15.07,29.67,9.89,594
2025-10-24T00:00:00.000Z,1.6,59.03,18.38,11.88,26.43,15.095,595
2025-10-25T00:00:00.000Z,1.3,10.77,2.77,2.1,3.76,1.676,593
2025-10-26T00:00:00.000Z,1.1,16.03,3.7,2.5,5.5,2.579,595
2025-10-27T00:00:00.000Z,0.1,14.45,0.9,0.6,1.72,2.583,593
2025-10-28T00:00:00.000Z,0.3,8.5,1.89,1,3.4,1.772,594
2025-10-29T00:00:00.000Z,0.5,18,3.37,1.3,5.7,2.947,595
2025-10-30T00:00:00.000Z,1.1,9.47,4.05,2.8,5.93,1.842,595
2025-10-31T00:00:00.000Z,0.2,6.35,0.8,0.5,1.4,1.16,595
2025-11-01T00:00:00.000Z,0.1,5.09,1.17,0.6,1.7,0.942,595
2025-11-02T00:00:00.000Z,1.53,19.77,3.13,2.3,5.15,3.757,595
2025-11-03T00:00:00.000Z,0.35,18.7,1.8,1,4.19,2.138,593
2025-11-04T00:00:00.000Z,0.2,7.97,0.77,0.5,2.06,1.708,595
2025-11-05T00:00:00.000Z,0.1,5.7,1.83,1.33,2.8,1.083,595
2025-11-06T00:00:00.000Z,2.29,23.45,8.47,5.44,10.89,3.827,593
2025-11-07T00:00:00.000Z,0.77,111.95,8.25,2.25,35.13,20.38,595
2025-11-08T00:00:00.000Z,3.67,66.77,15.1,7,32.47,14.832,595
2025-11-09T00:00:00.000Z,0.5,29.05,4.21,1.63,8.48,5.245,594
2025-11-10T00:00:00.000Z,0.3,2.92,1.4,0.7,1.87,0.641,342